During the breeding *_ however_ the species does much good by eating insects and by feeding them to its young_ which are reared almost entirely upon this food.,season,plant,farther,gregarious
The bird does the greatest amount of good in spring_ when it follows the * in search of large grubworms_ of which it is so fond that it sometimes literally crams its stomach full of them.,plow,care,observe,principally
The Brewer blackbird takes * place in the Western States of the grackle_ or crow blackbird_ which lives in the Mississippi Valley and farther east and is very similar in appearance and habits.,the,close,tide,millipedes
It breeds east to the Great Plains and north into Canada_ and winters over most of its breeding range * the United States and south to Guatemala.,in,wouldbe,sunny,ordinarily
At home in fields_ meadows_ and orchards_ and about ranch buildings and cultivated lands generally_ it nests in * and weeds_ sometimes in trees_ and is very gregarious_ especially about barnyards and corrals.,bushes,weeds,desirable,pass
The bird feeds freely in stockyards and in cultivated fields_ and when fruit is ripe does not hesitate to * a share During the cherry season in California the birds are much in the orchards.,take,see,examined,mention
In one case they were observed feeding on cherries_ * when a neighboring fruit grower began to plow his orchard almost every blackbird in the vicinity was upon the newly opened ground close after the plowman’s heels in its eagerness to secure the insects turned up.,but,hen,trees,numbers
The laboratory investigation of this bird’s food covered 312 stomachs_ collected in every month and representing * the fruit and grain sections of southern California.,especially,onefifth,products,cutworms
The animal portion of the food was 32 per * and the vegetable 68 per cent.,cent,daylight,glimmer,rushes
Caterpillars * their pupæ amounted to 12 per cent of the whole food and were eaten every month.,and,varies,domestic,done
They * many of those pests known as cutworms.,include,consisting,wing,ones
The cotton-boll worm_ or corn-ear worm_ * identified in at least 10 stomachs_ and in 11 were found pupæ of the codling moth.,was,principal,done,displays
The animal food also included other *_ and spiders_ sow bugs_ snails_ and eggshells.,insects,northern,neat,impunity
The vegetable * may be divided into fruit_ grain_ and weed seeds.,food,necessary,forests,recent
Fruit was eaten in May_ June_ and July_ not a * appearing in any other month_ and was composed of cherries_ or what was thought to be such_ strawberries_ blackberries or raspberries_ and fruit pulp or skins not further identified.,trace,costliest,level,forced
However_ the amount_ a little more than 4 per cent for the year_ was too small to make a bad showing_ and if the bird does * greater harm than is involved in its fruit eating it is well worth protecting.,no,locating,where,planted
Grain amounts to 54 per cent of the yearly food and forms a considerable percentage in each month; oats are the favorite and were the * contents of 14 stomachs_ and wheat of 2_ but no stomach was completely filled with any other grain.,sole,foregoing,chickadees,those
Weed seeds_ eaten in every month to the extent of 9 per * of the food_ were found in rather small quantities and irregularly_ and appear to have been merely a makeshift.,cent,eat,caterpillar,colors
Stomachs of nestlings_ varying in age from 24 hours * some that were nearly fledged_ were found to contain 89 per cent animal to 11 per cent vegetable matter.,to,varying,experiments,permit
The largest items in the * were caterpillars_ grasshoppers_ and spiders.,former,and,single,sustain
In the latter the * items were fruit_ probably cherries; grain_ mostly oats; and rubbish.,largest,sometimes,bullbat,was
In summer it is found throughout * northern half of the United States east of the Great Plains.,the,unmolested,hundreds,obscure
Its nest commands hardly less admiration than the beauty of * plumage or the excellence of its song.,its,crow,who,breaking
Hanging * the tip of the outermost bough of a stately elm_ it is almost inaccessible to depredators and so strongly fastened as to bid defiance to the elements.,from,martin,colder,end
Observation both in the * and laboratory shows that caterpillars constitute the largest item of the fare of the oriole.,field,them,after,writer
In 204 stomachs they formed 34 per cent of the food_ and they are eaten * varying quantities during all the months in which the bird remains in this country.,in,others,differ,tree
The fewest are eaten in July_ when a little fruit * is taken.,also,observe,wary,estimate
The other insects consist of beetles_ bugs_ ants_ wasps_ *_ and some spiders.,grasshoppers,better,adjacent,out
The beetles are principally click beetles_ the larvæ of which are among the most destructive insects known; and the bugs include plant and bark lice_ both very harmful_ but so small and obscure as to * passed over unnoticed by most birds.,be,enough,takes,positively
Ants are eaten mostly * spring_ grasshoppers in July and August_ and wasps and spiders with considerable regularity throughout the season.,in,concerned,estimated,infested
During the stay of the oriole in the United States_ vegetable matter amounts * only a little more than 16 per cent of its food_ so that the possibility of its doing much damage to crops is very limited.,to,eater,title,redwinged
The bird is accused of eating peas to a considerable *_ but remains of such were found in only two cases.,extent,young,render,meadowlark
One writer says that it damages grapes_ but none were found * the stomachs.,in,pecking,woodpeckers,raise
The Bullock oriole is practically a counterpart of * Baltimore oriole_ taking the place of that species west of the Plains and throughout the Pacific coast region.,the,square,addition,remains
It does not * differ in its habits of nesting or in its food from its eastern relative_ but it is less beautiful in plumage.,essentially,encourage,offense,best
The examination of 162 stomachs shows that 79 per cent of its food consists of insects_ with * few spiders_ a lizard_ a mollusk shell_ and eggshells.,a,bindweed,articles,groves
Beetles amounted to 35 per *_ and all except a few ladybugs were harmful species.,cent,alter,brought,return
Ants were found in 19 stomachs_ and in one * was nothing else.,there,expert,numerous,worse
Including the ants_ they amount to nearly 15 per cent of the * of the season.,food,sojourn,while,valuable
One of the most interesting articles of food in the oriole’s dietary was the * olive scale_ found in 45 stomachs_ and amounting to 5 per cent of the food.,black,sparrow,benefit,acceptable
In several cases these scales formed 80 per cent or more of the contents_ and in one_ 30 individual scales could * counted.,be,habits,weevil,bid
They were evidently a standard article of diet_ and were eaten regularly in every month of * oriole’s stay except April.,the,malaria,displays,creatures
Hemipterous insects other than scales_ eaten quite regularly_ make up a little more than 5 per * of the food.,cent,red,amounted,cleared
They were * stinkbugs_ leaf hoppers_ and tree hoppers.,mostly,vegetable,family,geographic
Plant lice were found * one stomach.,in,plumage,bittersweet,lands
Moths_ pupæ_ and caterpillars compose the largest item of the oriole’s animal food; the average consumption during * summer stay Is a little more than 41 per cent.,its,while,ordinarily,catbirds
Of these_ perhaps * most interesting were the pupæ and larvæ of the codling moth.,the,larval,fond,stout
These were found in 23 stomachs_ showing that they are not an unusual article * diet.,of,environments,grapes,brown
No less than 14 of the * cases were found in one stomach_ and as they are very fragile many others may have been present_ but broken beyond recognition.,pupal,shrub,wet,lambsquarters
Grasshoppers probably * not come much in the oriole’s way.,do,searching,moving,situation
They were eaten_ however; to the extent of a little * than 3 per cent.,more,thrasher,dearth,reveal
But in spite of the fact that grasshoppers are eaten so sparingly_ 2 stomachs_ both taken in June_ contained * else_ and another contained 97 per cent of them.,nothing,far,respective,sandy
Various insects and spiders_ with a few other items_ make up the rest of the animal food_ a little * than 5 per cent.,more,repeated,which,locality
They were identified in 44 *_ but in small numbers.,stomachs,use,render,burrow
The scales * a lizard were found in one stomach and the shell of a snail in another.,of,then,certainly,honeysuckle
The vegetable contingent of the oriole’s * is mostly fruit_ especially in June and July_ when it takes kindly to cherries and apricots_ and sometimes eats more than the fruit grower considers a fair share.,food,cackle,examined,sojourn
However_ no great complaint is made * the bird_ and it is probable that as a rule it does not do serious harm.,against,onehalf,thickets,invertebrates
With such a good record as an insect eater it can well * spared a few cherries.,be,morsel,fare,bulletin
It winters from our southern border as far north as * District of Columbia_ southern Illinois_ and occasionally Iowa.,the,common,standing,annoyance
The western_ form * somewhat farther north.,winters,blackberry,number,one
Although it is a bird of the plains_ and finds its most congenial * in the prairies of the West_ it is at home wherever there is level or undulating land covered with grass or weeds_ with plenty of water at hand.,haunts,already,poison,unintentionally
In the 1_514 stomachs *_ animal food (practically all insects) constituted 74 per cent of the contents and vegetable matter 26 per cent.,examined,maintained,highly,enabled
As would naturally be supposed_ the insects were ground species_ as beetles_ bugs_ grasshoppers_ and caterpillars_ with a few flies_ *_ and spiders.,wasps,tiniest,cinquefoil,seed
A number of the stomachs were collected when the ground was covered with snow_ * even these contained a large percentage of insects_ showing the bird’s skill in finding proper food under adverse circumstances.,but,said,prunes,yellow
Of * various insects eaten_ crickets and grasshoppers are the most important_ constituting 26 per cent of the food of the year and 72 per cent of the food in August.,the,lakes,beggar,fewest
It is * necessary to mention the beneficial effect of a number of these birds on a field of grass in the height of the grasshopper season.,scarcely,astringent,five,weed
Of the 1_514 stomachs collected at all seasons * the year_ 778_ or more than half_ contained remains of grasshoppers_ and one was filled with fragments of 37 of these insects.,of,gregarious,filled,alimentary
This seems to show conclusively that * are preferred_ and are eaten whenever they can be found.,grasshoppers,wax,above,fullest
Especially notable is the great number taken in August_ the month when * reach their maximum abundance; stomach examination shows that large numbers of birds resort at this time to this diet_ no matter what may be the food during the rest of the year.,grasshoppers,alfalfa,three,agriculture
Next to grasshoppers_ beetles make up the most important item of the meadowlark’s food_ amounting to 25 per cent_ * one-half of which are predacious ground beetles.,about,this,differs,considers
The * are all harmful species.,others,plowmans,everything,parent
Forty-two individuals of * kinds of May beetles were found in the stomachs of meadowlarks_ and there were probably many more which were past recognition.,different,it,lessened,though
To this form and several closely allied ones belong the numerous white grubs_ which are among the worst enemies to many cultivated crops_ notably grasses and grains_ and to a * extent strawberries and garden vegetables.,less,cuckoo,level,cases
In the larval stage * eat the roots of these plants_ and being large_ one individual may destroy several plants.,they,rightfully,occurring,songster
In the adult stage they feed upon the foliage of trees * other plants_ and in this way add to the damage which they began in the earlier form.,and,ratio,everywhere,represented
As these enemies * husbandry are not easily destroyed by man_ it is obviously wise to encourage their natural foes.,of,effective,seemed,shows
Among the weevils found * the stomachs the most important economically are the cotton-boll weevil and the recently introduced alfalfa weevil of Utah.,in,fat,eagerness,associations
Several hundred meadowlarks were taken in the cotton-growing *_ and the boll weevil was found in 25 stomachs of the eastern meadowlark and in 16 of the western species.,region,us,profuse,attentive
Of the *_ one stomach contained 27 individuals.,former,outbuildings,olive,broadcast
Of 25 stomachs of western meadowlarks taken in * fields of Utah_ 15 contained the alfalfa weevil.,alfalfa,identified,learned,seeds
In one stomach 23 adults were found_ in another 32 adults and 70 larvæ_ still another * 10 adults and 40 larvæ_ and a fourth had 4 adults and 100 larvæ.,had,burrow,shell,greedily
Caterpillars * a very constant element of the food_ and in May constitute over 24 per cent of the whole.,form,beginning,fashion,snow
May is the month when the dreaded cutworm begins Its * career_ and then the lark does some of its best work.,deadly,appeared,revision,occurs
Most of these caterpillars are ground feeders_ and are overlooked * birds which habitually frequent trees_ but the meadowlark finds and devours them by thousands.,by,cover,watering,mistake
The remainder * the insect food is made up of ants_ wasps_ and spiders_ with some bugs_ including chinch bugs_ and a few scales.,of,barn,sought,assist
The vegetable food consists of grain * weed and other hard seeds.,and,sharpened,fair,readily
Grain in general amounts to 11 per cent and * and other seeds to 7 per cent.,weed,fed,crawfish,gregarious
Grain_ principally corn_ is eaten mostly * winter and early spring and consists_ therefore_ of waste kernels; only a trifle is consumed in summer and autumn_ when it is most plentiful.,in,inhabitant,commit,possibly
No trace of sprouting grain * discovered.,was,fragment,peculiarity,wise
Glover seed was * in only six stomachs_ and but little in each.,found,grasshoppers,prolific,much
Seeds of weeds_ principally ragweed_ barnyard grass_ and smartweed_ are eaten from November * April_ inclusive_ but during the rest of the year are replaced by insects.,to,varying,wren,barnyard
Briefly stated_ more than half of the meadowlark’s food consists of harmful insects; its vegetable food is composed either of noxious * or waste grain; and the remainder is made up of useful beetles or neutral insects and spiders.,weeds,powers,tall,prune
A strong point in the bird’s favor is that_ although naturally an insect eater_ it is able to subsist on vegetable food_ and consequently is not forced to migrate in cold weather farther * is necessary to find ground free from snow.,than,give,inaccessible,romance
While common in most of its *_ its distribution is more or less local_ mainly on account of its partiality for marshes.,range,article,snatched,broadcast
It builds its nest over * near standing water_ in tall grass_ rushes_ or bushes.,or,blackberry,fondness,pounced
Owing to this peculiarity the bird may be absent from large tracts of country which afford no swamps * marshes suitable for nesting.,or,bullbat,barns,robber
It usually breeds in large colonies_ though single families_ consisting * a male and several females_ may sometimes be found in a small slough_ where each female builds her nest and rears her own little brood.,of,instead,stately,criticized
While her liege lord * his brilliant colors and struts in the sunshine.,displays,unchanged,respect,adjacent
In the upper Mississippi Valley the species finds most favorable conditions_ for the countless prairie sloughs * the margins of the numerous shallow lakes afford nesting sites for thousands of red-wings; and here are bred the immense flocks which sometimes do so much damage to the grain fields of the West.,and,ordinarily,leave,stored
After the breeding season the birds congregate preparatory to migration_ * remain thus associated throughout the winter.,and,criticized,inhabit,insipid
Three species and several subspecies of red-wings are recognized_ but practically no difference exists in the habits of these forms either in nesting or *_ except such as may result from local conditions.,feeding,obtained,residents,strongly
Most of the forms are found on the Pacific side of the continent_ and may be considered * included in the following statements as to food and economic status.,as,increase,northern,stand
Many complaints have been made against the red-wing_ and several States have at times placed a * upon its head.,bounty,matter,it,flew
It is said to cause great damage to grain in * West_ especially in the upper Mississippi Valley_ but few complaints come from the northeastern section_ where the bird is much less abundant than in the West and South.,the,disastrous,confined,amounts
Examination of 1_083 stomachs showed that vegetable matter forms 74 * cent of the food_ while animal matter_ mainly Insects_ forms but 26 per cent A little more than 10 per cent consists of beetles_ mostly harmful species.,per,omnivorous,coloration,but
Weevils_ or snout beetles_ amount to 4 * cent of the year’s food_ but in June reach 25 per cent.,per,entomologist,watched,counterpart
As weevils are among the most harmful insects known_ * destruction should condone some_ at least_ of the sins of which the bird is accused.,their,coating,lessened,protected
Grasshoppers constitute nearly 5 per cent * the food_ while the rest of the animal matter is made up of various insects_ a few snails_ and crustaceans.,of,plenty,downy,tits
The few dragon flies found were probably picked up dead_ for they are * active to be taken alive_ unless by a bird of the flycatcher family.,too,breadth,available,observed
So far as the insect food as * whole is concerned_ the red-wing may be considered entirely beneficial.,a,introduction,pierce,similarity
The interest in the vegetable food of this bird centers * grain.,around,moreover,striking,feasting
Only three kinds_ corn_ wheat_ and oats_ * found in the stomachs in appreciable quantities.,were,relative,ancestors,contrary
They aggregate but little more than 13 per cent of the whole food_ oats forming nearly half of * amount.,this,constantly,safeguard,bear
Field * has shown_ however_ that_ when local conditions are favorable_ large flocks of red-wings may do considerable damage.,investigation,lack,cleared,occasionally
Conspicuous among * cases are the losses suffered by farmers to sweet corn in some of the northeastern States and to milo in the South and West.,such,opportunities,supposed,list
The principal weed seeds eaten are those of ragweed_ barnyard *_ and smartweed.,grass,six,center,pecked
That these seeds are preferred is shown by the fact that the birds begin to eat them * August_ when grain is still readily obtainable_ and continue feeding on them even after insects become plentiful in April.,in,principal,thus,commands
The red-wing eats very little fruit and does practically * harm to garden or orchard.,no,outnumber,house,citizens
In New England there are few birds about which so much romance clusters as this rollicking songster_ naturally associated with sunny June meadows; but in the South there are none on whose head so many * have been heaped on account of its fondness for rice.,maledictions,decay,plantations,illustrate
During its sojourn in the Northern States it feeds mainly upon insects and * of useless plants; but while rearing its young_ insects constitute its chief food_ and almost the exclusive diet of its brood.,seeds,greenbrier,home,summer
After the young are able * fly_ the whole family gathers into a small flock and begins to live almost entirely upon vegetable food.,to,fifth,object,governed
This consists for the most part of weed seeds_ since In the North these birds do not appear to attack grain to * great extent.,any,readily,tell,legal
They eat a few oats_ but * stomachs do not reveal a great quantity of this or any other grain.,their,industrious,suddenly,sweetness
As the season advances they * into larger flocks and move southward_ until by the end of August nearly all have left their breeding grounds.,gather,possibility,individual,reinforced
On their way they frequent the reedy marshes about the mouths of rivers and * the inland waters of the coast region and subsist largely upon wild rice.,on,coming,seems,expected
In the Middle States_ during their southward *_ they are commonly known as reedbirds_ and_ becoming very fat_ are treated as game.,migration,protecting,whether,confined
Formerly_ when the low marshy shores of the Carolinas and some of the more * States were devoted to rice culture the bobolinks made great havoc both upon the sprouting rice in spring and upon the ripening grain on their return migration in the fall.,southern,deadly,lining,codling
While the damage is not so great as when this region was the center of rice production_ still it amounts to * thousands of dollars annually.,many,searching,beetles,pecked
As a remedy_ an * season on ricebirds was provided in the Coast States from New Jersey to Florida.,open,foxtail,afford,overhanging
During the colder months a southern migratory movement brings most of these birds within the borders of the United States_ and at about the latitude of Philadelphia and southern Illinois we find them congregating nightly * roosts.,in,cherished,salamanders,broods
Farmers dwelling in the vicinity of such roosts frequently * losses to shocked corn.,suffer,foliage,extended,damage
In fact_ none of our native birds so much concerns * average farmer of the Eastern States as the common crow.,the,confine,fowls,single
Many of our present criticisms of this bird_ as its pulling sprouting corn_ feeding on ripening ears_ * fruits of various kinds_ destroying poultry and wild birds_ and disseminating diseases of live-stock_ were common complaints in the days of the early colonists.,damaging,false,exhibition,hundred
Many of the virtues of the crow_ now quite generally recognized_ * have been matters of record for many years.,also,haws,mulberry,moving
In recent times_ however_ scientific study of these problems_ including the examination of the stomachs of hundreds of crows secured in every month of the year and under a variety of *_ has enabled us to render a much fairer verdict than was formerly possible.,conditions,new,similarly,unfairly
The * is practically omnivorous.,crow,learned,replace,downy
During * and early summer any form of insect life seems to make a desirable item in its diet_ and in winter when hard pressed nothing in the animal or vegetable kingdoms which contains a morsel of nutriment is overlooked.,spring,all,thousands,click
The insect food of the crow_ which comprises about a fifth of its yearly sustenance_ does * to atone for its misdemeanors.,much,giving,the,necessarily
Grasshoppers_ May beetles * their larvæ (white grubs)_ caterpillars_ weevils_ and wireworms stand out prominently.,and,sixth,fare,resembles
In 1_340 stomachs of adults examined these highly Injurious forms comprised * 80 per cent of the insect food.,over,native,bulletin,considered
Grasshoppers are naturally taken in greatest abundance * in the season.,late,respectively,entomologist,oneeighth
September being the month of largest consumption_ * they form about a fifth of the total food.,when,influence,katydids,make
May beetles and white grubs are eaten in every month_ but occur most * in May.,prominently,fair,calls,country
In June caterpillars are a favorite food_ and weevils of * kinds are taken in varying quantities throughout summer and fall.,various,law,swamp,seeds
About half of the remaining 20 per cent of insect food is composed of beneficial ground beetles_ ladybirds_ predacious bugs_ and parasitic wasps_ and related forms_ the rest consisting of neutral * injurious forms.,or,summer,length,killed
Numerous instances * on record where fields badly infested with white grubs or grasshoppers have been favorite resorts of crows_ whose voracity has resulted in a material suppression of the pest.,are,haws,doing,carefully
When the amount of food required to sustain the individual crow * considered_ the work of these birds appears all the more important Single stomachs containing upward of 50 grasshoppers are not uncommon.,is,consisted,reputation,expected
Thus in its choice of insect * the crow is rendering an important service to the farmer.,food,flickers,are,borers
In * other animal food of the crow are several items of the utmost economic importance.,the,harmful,subsist,wonder
Spiders are taken in considerable numbers in May and June_ but * yearly total is a little over 1 per cent of the food.,the,records,prove,led
In early spring crawfish are eagerly sought_ * other aquatic food_ as fish and mollusks_ lend variety to the crow’s bill of fare the year round.,and,small,amount,superabundant
In the consumption of toads_ salamanders_ frogs_ and some snakes_ which together compose a little over 2 per cent of the yearly food_ the crow is doubtless * harm.,doing,ladybirds,within,gone
Small rodents occurred in the stomachs collected nearly every month_ but it Is often difficult to determine whether small mammals * in birds’ stomachs were taken alive or found dead.,found,pursue,rose,foragers
From its carrion-eating habits the crow has been unfairly criticized * a disseminator of live-stock diseases.,as,immense,agent,renders
While this may be to * extent just_ the fact that there are many other important carriers which lie largely beyond our control_ shows that we must seek final relief only through the strictest methods of sanitation.,some,worse,stomachs,articles
The nest-robbing habit of the *_ long a serious criticism_ is verified by stomach analysis.,crow,strongly,occurring,illustrations
Of the 1_103 crows examined_ 47 * fed on wild birds or their eggs_ and the eggs of domestic fowls were found somewhat more frequently.,had,writer,conservative,reproduce
The crow’s habit * rummaging about garbage piles may explain much of this latter material.,of,seedbearing,remaining,farms
Of * vegetable food_ corn_ which is eaten every month_ is the most important item and forms about 38 per cent of the diet.,the,observation,sees,us
Much * this_ however_ must be considered waste_ since over 60 per cent of it is consumed from the first of November to the end of March.,of,inglorious,ears,farming
During the periods when corn is sprouting and when in the \"roasting-ear\" stage the crow is eating this grain at * rate considerably less than the yearly average_ and the months of smallest consumption are July and August.,a,constitute,breadth,snatched
At times_ however_ the damage to corn becomes a serious problem_ and were it not * to make use of such deterrents as coal tar upon seed corn there would be little friendship for the crow in some sections of the East.,possible,clearly,substantiated,maintain
The \"pulling\" of corn is a trait most * in small-field areas.,prevalent,peaches,row,saw
Wheat and oats suffer similar * at times_ especially in the Northwestern States_ where these grains predominate.,damage,nestrobbing,appears,repeated
About the only safeguard to ripening grain * the constant use of powder and shot or the scarecrow.,is,turned,calls,woodpecker
Various kinds of cultivated * are also eaten_ and local damage to such crops as apples_ melons_ peas_ beans_ peanuts_ and almonds is occasionally reported.,fruits,unchanged,false,growth
In long_ rigorous winters_ the crow_ like other birds_ resorts to the fruit of numerous wild plants_ as dogwood_ * gum_ hackberry_ smilax_ and the several species of sumac and poison ivy.,sour,yet,highly,grateful
Damage to * eggs of poultry may be reduced to a minimum by careful housing of lasting hens_ and the farmer can protect his sprouting grain to a large extent by the use of tar-coated seed.,the,myrtle,blueberries,view
It will be well also to keep the crow within reasonable numbers on game preserves and public parks where it is desired to * the nesting of smaller birds.,encourage,next,acorns,in
While legal protection is not needed for so wary an individual as the crow_ it seems well_ where local conditions have not aggravated some particular shortcomings * the bird_ to allow it to continue the good services gendered to man in the destruction of noxious insects.,of,happens,requisition,glad
Even in winter he * with us_ though at this time he is less common along our northern border.,stays,provide,knowledge,pigweeds
In spring and summer_ while by no means uncommon_ * blue jay is not so often noticed_ as the retiring disposition which he assumes during the breeding season assists in protecting him from enemies.,the,region,quite,trifle
This also allows him to carry on with considerable impunity that inglorious practice of nest robbing of which_ in a measure_ he has been * accused.,rightfully,affected,nesting,pulls
Examination of 530 stomachs collected at all times of * year in 30 of our Eastern States and Canada shows that insects comprise about 22 per cent of the yearly sustenance.,the,land,materially,inglorious
About three-fourths of these are *_ the remainder being neutral or beneficial.,injurious,cucumber,fence,preventing
Of the injurious insects_ grasshoppers form the largest portion; in August * a fifth of the food.,nearly,annually,injury,grower
Caterpillars are conspicuous in July and August and at this time average about * tenth of the stomach contents.,a,pea,flocks,characteristic
Of the beneficial forms_ ground beetles (3 per cent) and hymenopterous insects_ part of which are * (2.5 per cent)_ are taken most frequently.,parasitic,remainder,shy,confiding
A * other invertebrates_ as spiders_ millipedes_ mollusks_ and crustaceans_ also are eaten throughout the year.,few,bluebirds,females,representing
Thirty-nine of the 530 jays examined had fed on hen’s eggs. Much of this food_ however_ was picked up about rubbish heaps_ to which the jay_ like * members of the crow family_ is partial.,other,plenty,view,juniperberry
While the result of stomach analysis would * to belittle this fault of the blue jay_ it is doubtless quite characteristic of the bird under favorable conditions.,appear,average,unquestionably,raspberries
Complaint that the jay is the source of considerable damage to corn in the fall has been verified to a certain degree * stomach examination.,by,purpose,seek,rendering
This grain is * in every month of the year_ but in greater quantities during winter and early spring_ when much of it is necessarily waste_ and it forms about 18 per cent of the yearly food.,taken,haunting,dense,live
Cultivated fruits of various kinds are eaten from June to the end of the year_ and the 15 per cent taken in July apparently justifies complaints against the bird on * score.,this,severest,calculation,voracity
The favorite vegetable food * the blue jay is mast of various kinds_ acorns predominating_ but beechnuts_ chestnuts_ chinquaquins_ and hazelnuts also are relished.,of,too,resemblance,constant
This food is important in every month but July and August_ the * average being over 43 per cent_ and from October to March it constitutes about two-thirds of the diet.,yearly,size,honeybees,side
Occasionally harm is done by feeding * on cultivated nuts_ as pecans.,also,bright,illustrate,fly
Wild fruits are * during the summer and fall and constitute about 7 per cent of the yearly sustenance.,eaten,any,sprouting,destroy
The blue jay probably renders its best services to man in destroying grasshoppers late in the season and in feeding on hibernating insects and * eggs_ as it does in the case of the tent caterpillar and brown-tail moth.,their,stand,also,peculiar
Such forest insects * buprestid beetles and weevils of various kinds also fall as its prey.,as,marauders,brilliant,matters
The blue jay’s vegetable food_ with the exception of some cultivated fruit and corn in the fall_ * largely neutral.,is,hillsides,fields,leafchafer
The severest criticism against the species is the destruction of other birds and their eggs. Where we wish to attract birds in large numbers about our dooryards_ in our parks_ and in game preserves_ it will be well * to allow the jays to become too abundant.,not,secluded,down,notorious
In California and adjacent States two species of * are much in evidence under several more or less well-marked forms.,jays,conservative,almost,their
The Steller jay much resembles the eastern bird_ but it is more * and retiring and seldom visits the orchard or vicinity of the ranch buildings. Stomach examination shows that its food does not radically differ from that of the eastern blue jay.,shy,clusters,stomachs,continue
As is the * with that bird_ a very considerable part of the food consists of mast_ together with a little fruit and some insects.,case,special,hi,beauty
The insects * largely wasps_ with some beetles and grasshoppers.,are,with,thief,do
This jay also eats some grain_ * is probably waste or volunteer.,which,composed,cottongrowing,justifies
No complaints_ so far as known_ are made against * bird.,this,overestimated,giving,shores
Until it shall become less wary it is not likely * trespass to a serious extent upon the farmer’s preserve.,to,damaging,sumac,warm
The California jay_ although * a different genus_ more nearly resembles its eastern relative in food habits and actions.,of,counting,extended,congregating
It freely visits the stockyards * ranch buildings_ and orchards and gardens.,near,exists,agricultural,beside
As a fruit stealer * is notorious.,it,itself,eagerness,age
One instance * recorded where seven jays were shot from a prune tree_ one after the other_ the dead bodies being left under the tree until all were killed.,is,earliest,morsel,proverbial
So eager were * birds to get the fruit that the report of the gun and the sight of their dead did not deter them from coming to the tree.,the,morsels,governed,too
In orchards in canyons or on hillsides adjacent * chaparral or other cover great mischief is done by this bird.,to,used,varieties,peculiarity
In one such case an orchard was under observation * a time when the prune crop was ripening_ and jays in a continuous stream were seen to come down a small ravine to the orchard_ prey upon the fruit_ and return.,at,valuable,spring,charges
Fruit stealing_ however_ is * one of the sins of the California jay.,only,difficulty,caught,exasperated
That it robs hens’ nests * universal testimony.,is,partially,leafchafer,cackle
A case is reported of a hen * a nest under a clump of bushes; every day a jay came to a tree a few rods away_ and when it heard the cackle of the hen announcing a new egg it flew at once to the nest.,having,age,dried,says
At the * time the mistress of the house hastened to the spot to secure the prize_ but in most cases the jay won the race.,same,worth,protection,retreats
This is only one * many similar cases recounted.,of,always,safe,evidence
The jays have learned just what * cackle of the hen means.,the,cuckoos,hundreds,moving
Another case more serious is that related by a man engaged in raising white leghorn fowls on a ranch * miles up a canyon.,several,canal,smaller,point
He stated that when the chicks were very young the jays attacked and killed them by a few blows of the beak and * pecked open the skull and ate out the brains.,then,plenty,given,half
In spite of all efforts to protect the * and kill the jays the losses in this way were serious.,chicks,toads,feathered,insects
Examination of the stomachs of 326 California jays shows that 27 per cent of the contents for the year consists of * matter and 73 per cent of vegetable.,animal,blackberries,beetle,heels
Although * great bulk of the animal food is made up of insects_ the remains of eggshells and birds’ bones appear much too often.,the,figures,might,consist
The insect food is fairly well distributed among the * common orders_ but grasshoppers are slightly the most numerous and constitute 4.5 per cent of the year’s food.,more,with,do,grubworms
In July_ August_ and September_ however_ the amount is 14_ 18_ and 19 * cent_ respectively.,per,kind,exceptions,verdict
Four per cent of the * consists of wasps_ bees_ etc.,food,person,escape,bluebirds
A worker honeybee found in each of two stomachs is rather surprising_ for it is unusual to find a bird like * jay eating these active and elusive insects_ which enter into the diet of the flycatchers.,the,nearly,swamps,seldom
The * of the insect food is pretty evenly distributed among beetles_ bugs_ flies_ and caterpillars.,remainder,never,occupying,prolific
Eggshells were found in 21 stomachs and birds’ bones in 5. Six stomachs contained the bones * mammals and two those of a lizard.,of,land,every,lined
No bird has a worse reputation for nest robbing than has the eastern jay_ and yet of 530 stomachs of the eastern species only 6 contained eggshells or the * of birds.,bones,appears,material,prefer
This comparison serves to show what a * and nest thief the California jay really is.,marauder,thus,habitat,confiding
In its vegetable diet this bird much resembles its * relative_ the most remarkable difference being in the matter of fruit eating.,eastern,forlorn,evening,grain
With * opportunities the California bird has developed a greater appetite for fruit and indulges it to the fullest extent.,greater,forming,birds,tell
Remains * fruit were found in 220 of the 326 stomachs.,of,devouring,buffeted,suitable
The percentage for the year is only 16_ but for the four months of June_ July_ August_ and September * is 44_ 33_ 53_ and 25_ respectively.,it,foliage,partially,his
Cherries_ apricots_ and prunes are the favorites among * fruits_ and elderberries are relished to some extent.,cultivated,stored,down,set
Grain_ which * found in 48 stomachs_ amounts to 6 per cent of the food of the year.,was,killed,ounce,fruitraising
Practically all * it was taken in the four months above mentioned_ but it is not probable that much damage is done by the jay in this respect.,of,flocks,killed,conspicuous
The major portion of the grain * oats.,was,controlling,visitors,characteristics
What was not wild was probably simply scattered grain gleaned after * harvest.,the,lakes,poles,wellknown
Mast is eaten by the California jay from September to March_ inclusive_ and * during most of that period one of the principal elements of its food.,constitutes,consist,blackberries,appeared
In * respect the bird shows a remarkable similarity to the eastern species.,this,nest,nightly,brushy
A few weed seeds and other miscellaneous items make up * balance of the vegetable food.,the,suspecting,function,provided
